"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"109",11.8125812844631,11.0832031242678,23.505228891342,11.8960185921063,6.63108143501358,11.6251663126586,6.6937482842498,6.84041130088028,17.0446322138494,4.31556143749769,3.50433266994994,20.5330003256714,5.96245385281361,4.22179524069484,0.749404046995774,1.90757925055597,9.72458697037102,23.6718430953589,9.70857404412355,5.86579445936118,12.6564126071538,42.382301608133,26.461078034744
"110",0,0,0,0,0,0.452537634655095,0,0,1.46092720276561,0,0.205398694512789,0,0,0,0,0,0,2.86205653827426,0,2.1114029325229,0,7.69708534772488,0
"111",14.6109631170138,13.7080952162301,14.6263094696147,14.7121051160659,8.20674073239381,18.4291867355031,4.15138605545967,4.23553617472651,24.7023682703253,2.66608304210207,4.60136764618859,12.7625042127588,3.70134403024526,2.62710236900363,0.445765513958792,1.16361165752565,6.05054449416386,23.9721246191153,6.03646225605373,10.2398711186703,7.86213345166517,29.7783836047546,16.4544799217286
"112",0,0,0,0,0,0.587818622332905,0,0,3.16656967802992,0,1.42223139414541,0,0,0,0,0,0,6.12588472235759,0,1.96161387113096,0,6.54668619782134,0
"113",7.3627371647183,6.90973053124613,8.25435316834556,7.42036781372577,4.13161310862461,11.218915464009,2.33053307783863,2.37167868449558,14.2482993591634,1.48741740569371,5.29383800372852,7.18964356412113,2.08113849867355,1.48264168893849,0.233312026456871,0.635877672781779,3.4141648009702,16.5444652858562,3.40237969181222,8.08344990446858,4.42506902165421,17.7278736291726,9.27601015674129
"114",5.07557223889454,4.76405575760343,0.416102128444146,5.11795224997297,2.84715055387004,8.60403989425101,0.0900968883300259,0.0785963873169301,11.1661517909933,0.0374548760561811,1.56941629176598,0.336979229119703,0.0850453923728543,0.0752218219580468,0,0,0.168624532872125,5.27634100814218,0.163107543391936,4.02567599880267,0.196692543579269,5.3833721554874,0.448937736364666
"115",0.242090868795101,0.230786200720161,2.92546859472883,0.291856903663173,0.128025519820288,1.19462833947967,0.81025100468301,0.81690730127318,2.6804588289652,0.505439065211033,2.70408293150891,2.53274284773671,0.726820487142801,0.635144707541157,0.0593336235103661,0.198951898428713,1.20861711474155,7.43406182037374,1.20075326351432,4.9389574046008,1.55312605637713,7.47793046591793,3.27594961221087
"116",3.16581048423081,2.97353164353074,2.92604226248243,3.27816288084762,1.77188744531036,5.80644956274952,0.806033734814146,0.810399780347761,6.66875609323271,0.499377785078419,2.78381508759591,2.52846290612076,0.724384908505584,0.90615022412896,0.0528523799679032,0.191552995585795,1.20884270851419,7.33811025605922,1.19938947544416,5.08097410933345,1.54917820600043,7.28728729158319,3.27277908373741
"117",20.5950168857444,19.3196840248057,35.0172376611702,25.1432155595477,11.5809310000479,37.8684594014087,8.41905576446774,8.61150202519951,37.588752225273,5.4406926923819,33.8377197478536,25.758704232679,7.50993754491389,15.6858905884256,0.974554487814846,2.42826686148055,15.2219037117576,52.126303304363,12.1783009136841,38.1236464853362,15.8962394875463,54.3481163867326,33.185604183186
"118",0,0,0.604727093130688,0.454994184364391,0,3.20287981174794,0,0,4.55128233511425,0,10.5425561677433,0,0,2.64850282694766,0,0,1.40496077270176,11.8178146167916,0,13.204524036637,0,9.95517458264476,0
"119",5.8365362181446,5.47926352134255,11.3603943882108,9.04114955207406,3.27717024512432,12.4894311516051,1.9756998685208,2.00612692649663,12.6468613480471,1.25453779269739,14.8638531479601,6.0934639048171,1.77532575977248,7.30651067047252,0.191118458986403,0.53002761793498,6.84525642359368,17.8657165087033,2.88565294250222,15.2258366221024,3.7553071081208,17.4554846885182,7.86573880972704
"120",13.4716940679366,12.6393865597611,9.36295803137237,23.0709148884969,7.57546789041793,27.0841421118033,1.50256659924324,1.52421200748949,26.3173672492649,0.9519033447963,13.0137528630323,4.63632203080264,1.35273970352329,7.67262100358451,0.142356730648759,0.399583042028053,6.40955580668354,14.752953250267,2.19618451936843,13.2604321413925,2.85790640862609,14.2564256068465,5.98623210992173
"121",0,0,7.7330564905485,0.829630433645158,0,2.79968836048313,1.14263444309016,1.15458124923523,3.85897094039563,0.717118794899964,10.7090850756989,3.53802360816428,1.03381121221156,7.62224180240638,0.0974943551256993,0.292148670544544,5.46098741004481,11.7748817568325,1.67747099496944,10.7374090358528,2.18037686931691,11.3129937764306,4.57272529579307
"122",0,0,0.647835843659738,0.654303001489951,0,1.79725829510102,0,0,2.47457771067874,0,4.57894774667879,0,0,3.18793284077302,0,0,0.806627986375476,4.24300817263326,0,4.83665709995342,0,3.57167261206272,0
"123",12.0692876432357,11.3257422556083,20.6895756609552,22.7428107901442,6.78712577232851,23.355239557915,3.08446500342733,3.13998589087365,22.1526527798878,1.97089252879214,16.749827874078,9.47541270044275,2.76950855247497,14.4115966854943,0.322064792377825,0.851217268657802,14.9274604943368,20.2664515565523,4.48506807332382,15.5918137404847,5.84675206761818,20.7924967275113,12.2226118381215
"124",0.235364250452762,0.224973132116233,3.64128496857718,1.55848665651459,0.133483782186519,2.40072216552252,0.328362583845803,0.319905664884477,3.11023682727136,0.198343499982359,7.53970909790738,1.06582006452,0.318276611075796,6.67067630299344,0.000465060819807475,0.0592839510268669,5.37054223540999,7.29094427225992,0.502660494335999,7.60393714958138,0.708415475730306,6.48679062686922,1.31474923439207
"125",0,0,0.90090644180598,0.818356095163719,0,1.39477259372026,0,0,1.91276260949656,0,4.00291918058527,0,0,3.48156858935854,0,0,2.56584985104065,3.50044690469374,0,4.08578165289906,0,2.93688244707345,0
"126",1.97624781463996,1.84696801388593,0.540625629397155,4.12786885314252,1.13326451296062,4.35240639345756,0,0,4.39390715015563,0,2.38384278447627,0,0,2.1173024424537,0,0,1.57284305396792,2.09084612260227,0,2.46395118364205,0,1.74585057471229,0
"127",5.33334513893563,4.97502456553229,4.77328374140275,10.7659736093614,3.06155199634945,10.8194163776175,0.678019625235652,0.676392431337265,10.5248989115427,0.432631040030271,3.83748166031492,2.15625491720104,0.638870196419786,3.80609757676704,0.038766559277496,0.16318506589383,3.79119992364384,4.51512249570537,1.01187691057712,3.83609605293598,1.43386540995578,4.48380880931821,2.64608910035575
"128",12.0511458899408,11.2330453450485,49.3265104593759,24.7058588438343,6.92101265350841,24.5765489185472,7.06411409750703,7.25591266916254,23.9394798896673,4.81144529297823,35.5630450940108,21.894143747049,11.8658495101781,37.4395746764613,0.897286646321979,2.23451596572023,38.9154831521527,42.9927903025676,10.2057710073804,36.0419766609666,14.5616258108466,43.1348478980332,26.6828931410842
"129",0,0,6.63220296823126,1.41123843657392,0,2.28137683206038,0.564929302852057,0.557581445319701,3.19267191904548,0.352201897644227,13.504440839197,1.79202157930501,3.84534700720363,13.688306060814,0.024940403170122,0.12498063467184,11.5245846313832,12.911073163746,0.84373047624573,14.6685565516292,1.20062093885933,11.1608166938439,2.20380080032502
"130",0,0,1.61896332958613,0.965233446060331,0,1.5009899920181,0,0,2.10094138018505,0,6.78379226142017,0,1.39162700379507,6.75239848710203,0,0,5.28802754574944,5.98848821922129,0,7.4774235906441,0,4.86400004296785,0
"131",0,0,0.962358372975228,0.495447307420688,0,0.770639451352153,0,0,1.0786924724252,0,4.03218838858072,0,0.841850904759628,4.01972328325845,0,0,3.14470480797341,3.56430608902313,0,4.45066366061327,0,2.89424265336073,0
"132",0,0,0.494782153387023,0.254977261302534,0,0.396717529809871,0,0,0.555343022049201,0,2.07339424546601,0,0.432573738678788,2.06703738200391,0,0,1.6169106660438,1.83297179195282,0,2.28861274995843,0,1.48838478039389,0
"133",0,0,0.255081918856215,0.131597919260755,0,0.204819528718621,0,0,0.286750022120827,0,1.0691600202313,0,0.222862221472594,1.06595406872991,0,0,0.833706625067002,0.945315849812736,0,1.18017095901614,0,0.76759433990804,0
"134",0,0,0.131847279314703,0.0681086312618483,0,0.106051618791828,0,0,0.148528529782257,0,0.552910195880851,0,0.115091481074362,0.551391996014689,0,0,0.431129874535274,0.48902648152679,0,0.610367223529226,0,0.39706697788306,0
"135",0,0,0.0682182743686942,0.0353123915060879,0,0.0550325046310311,0,0,0.0771844459967661,0,0.286608488806966,0,0.0594437632306492,0.286147850390384,0,0,0.223520028430186,0.253804188633922,0,0.316495106136664,0,0.206023316348498,0
"136",0,0,0.0353212619653754,0.0183417378354414,0,0.0286229508759741,0,0,0.0402484343723638,0,0.148918600578417,0,0.0306904461780464,0.149010465352189,0,0,0.116188209360922,0.132179592789962,0,0.164550521633773,0,0.107240441616875,0
"137",0,0,0.0182730086497709,0.00953440662694124,0,0.0149105222888763,0,0,0.0210623795394879,0,0.0775206989610764,0,0.0158040667123673,0.0778769302974162,0,0,0.0605339209284248,0.0690874389109006,0,0.0857534819925122,0,0.0560008551420695,0
"138",0,0,0.00939474539746434,0.0049451046229017,0,0.00776261561297773,0,0,0.0110602517910081,0,0.0403468110834344,0,0.00805555158343423,0.0408495783108939,0,0,0.0315620307109987,0.0362430749122026,0,0.0447295120879283,0,0.0293250710609337,0
"139",5.95389695834318,5.55473013818366,23.3660305808005,10.8645654947733,3.42212989775495,10.3136892274919,3.45956085760342,3.53702242453817,9.62957165610022,2.33287931832747,14.8984725166435,10.7432071497155,11.3210347832169,16.0472381755046,0.408374373668562,1.05718643519829,17.5193415949552,18.6726223528848,5.0142795459023,14.8728485451819,7.15545201573955,19.0421491185429,13.1070602100775
"140",0,0,1.00536246276925,0.361575798497333,0,0.579703938400911,0,0,0.814346100049373,0,4.21097514569216,0,1.25198981460965,4.24734968634153,0,0,3.29744291499186,3.76668368367299,0,4.69792413212129,0,3.04713573587497,0
"141",0,0,0.762399660908882,0.385239662345824,0,0.617751818841991,0,0,0.868007302258968,0,3.19342013402359,0,1.68971613218968,3.22107356431571,0,0,2.50063510144491,2.85658832257533,0,3.56278395076739,0,2.31119802052786,0
