"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",0,0.0420833766650816,0,0.16395905402655,0,0.142020390859072,0,0,0.251994780523949,0,0,0,0,0,0,0,0,0.101284683320834,0,0,0,0.0905071274005581,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104452509400296,0,0,0,0.0963294117802515,0
"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110100370456872,0,0,0,0.125386167511112,0
"64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",4.16556211896676,3.97129573808828,3.65692551407119,4.47517737572741,1.89725712231824,3.83211994658223,0.154243384361757,0,3.3309682776087,0,0,3.05406515408077,0,0.736562351223702,0,0,0.911141798920621,1.69875818001866,1.38180335328509,0,1.01720484315958,2.29752485631092,4.0128681384722
"66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110401267089321,0,0,0,0.138037829967619,0
"67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",8.90279489551352,8.40764256959749,7.83099457316726,9.32897374331187,4.67964049956446,7.98923150546254,1.4106138505947,1.16427587272651,6.78222269961624,0.397539770571495,0.205464435957219,6.74238223197668,0.954124048605592,1.49164525572504,0,0,2.70000138296796,3.29732790994775,3.01825807186785,0,3.17955926494066,4.49631333635464,8.44591895255099
"73",14.8707708400483,14.0056563281955,20.8516653597672,15.472127654925,8.12879076928579,13.2541128888304,5.1115344360798,4.95895271560243,11.1649635309373,2.68459310236844,2.17925178011407,18.2203504391379,4.36282134904,3.86556098498426,0,0.378646445820549,8.1185929627419,8.35680557521418,8.11572122222054,0.915917191373856,9.72400570584218,11.7686853291375,22.3192094607369
"74",7.67353421585719,7.25484627603595,17.6317932250769,8.07211279307439,4.04870590657024,6.93015288150898,4.28285436976646,4.12822436390321,5.86096519786299,2.2066906619353,1.94612368895419,15.3333046222383,3.69329829293593,3.26594601488058,0,0.246586865770338,6.88849359058541,7.0590096538675,6.83711803843022,0.876871081200388,8.18011485289205,16.2092445274802,18.8034779677044
"75",4.32958211439332,4.10571277648937,6.59661243854103,4.59440665897145,2.22592462122355,3.95250256005168,1.35561983891814,1.19350616031791,3.34969623222932,0.511042746434936,0.603838275899893,5.61258701638644,1.11565758178481,1.23459105004902,0,0,2.46605861994973,2.69544726116129,2.51711749559957,0.27885181840451,2.82482495590908,9.68241935797904,6.98080270318174
"76",2.27749551031217,2.18673833780549,2.4955207079176,2.50239912205166,1.02572864604717,2.16641145292793,0.144491183499626,0,1.85978376655256,0,0.00852773865081208,1.95292061886891,0.0118638190057916,0.4873169622754,0,0,0.755529847468421,1.10542329136624,0.896477527986527,0.00109157099193558,0.718194223604636,4.64146383894833,2.57683693439098
"77",6.62994987275166,6.26109108714432,3.3688739928419,6.95510761166131,3.573712101896,5.97538024608383,0.46560970274882,0.286670973788208,5.02891869836722,0,0.197223512212809,2.75073865600945,0.326790444230022,0.642024292103107,0,0,1.15852215070892,1.42606719746717,1.24742097263759,0.0993276684231603,1.22596010986389,5.51204973397258,3.51360517281846
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89036530745953,0
"79",1.12619305649607,1.11132090525312,3.31696709883115,1.33392004249983,0.363271215575978,1.17278314531392,0.352032556593487,0.130001948760616,1.02379843842184,0,0.149650051210824,2.65043770389805,0.211117335046077,0.637210219469822,0,0,1.09616045445633,1.42617822937589,1.20909730111037,0.0836868704568569,1.10499680496431,5.11838100479316,3.4312870061569
"80",2.5479090390083,2.43946863023873,3.76874606819115,2.77964218988682,1.20989276490082,2.40786162980096,0.531468959427639,0.332563953807454,2.04912429697119,0,0.265826209218558,3.06459082225842,0.393018815956341,0.716089030975529,0,0,1.31467376478953,1.5875198758831,1.39101158471301,0.147581358790233,1.37990673037656,6.98795049893129,3.91289696827784
"81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79929141535979,0
"82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42549661332695,0
"83",2.30262958178655,2.20826012771684,2.56461997068437,2.52383179375251,1.08004749133635,2.18872497224757,0.211277410349247,0.0109848085842259,1.863183544096,0,0.118337101813809,2.00319939257017,0.111560746322706,0.494434989671386,0,0,0.832034986277789,1.11136161193556,0.919476259955482,0.0803711173784946,0.794684925338522,3.6322317905985,2.62252405277934
"84",8.03256074995735,7.57771731938729,3.41197099034746,8.4032720800503,4.39978901465857,7.22024860018081,0.488844675028415,0.309348379017122,6.3482710461984,0,0.275810844571975,2.76392383349038,0.377153335264224,0.646617303753095,0,0,1.20482693001453,1.43109242372317,1.2556530139483,0.161440153617985,1.25521441452317,5.99729854081862,3.52815864290928
"85",0,0,0,0,0,0,0,0,0.33446956807508,0,0,0,0,0,0,0,0,0,0,0,0,1.41508819680404,0
"86",0,0,0,0,0,0,0,0,0.289806358159156,0,0,0,0,0,0,0,0,0,0,0,0,1.17778860564326,0
"87",0,0,0,0,0,0,0,0,0.148262155087459,0,0,0,0,0,0,0,0,0,0,0,0,0.603314103318064,0
"88",0,0,0,0,0,0,0,0,0.0757513385431515,0,0,0,0,0,0,0,0,0,0,0,0,0.308714429890102,0
"89",0.244617540800282,0.286869175850084,0.488713399415084,0.436614885892264,0,0.410759448003062,0,0,0.411287776442825,0,0,0.114098296350882,0,0.118464603571508,0,0,0,0.316764271967423,0.0871815470473009,0,0,0.593048507713658,0.37277419687124
"90",0,0,0,0,0,0,0,0,0.0194734030441651,0,0,0,0,0,0,0,0,0,0,0,0,0.08032049712055,0
"91",6.57173458741837,6.22377623779031,6.20943334907202,6.95319401362579,3.50163162249454,5.99063904411047,1.15189949545664,0.935222134429018,5.31199473798636,0.304794344429571,0.63642556115361,5.15960187444349,0.972180356027143,1.16304670903411,0,0,2.31270482729213,2.54890357058736,2.32797051709544,0.345528568999985,2.53436348751704,7.1031455150064,6.47627675801972
"92",0.222073927493198,0.272779192197813,0,0.437400004370663,0,0.419068538035913,0,0,0.475457038796188,0,0,0,0,0,0,0,0,0.152839938717628,0,0,0,0.773249546845647,0
"93",0,0,0,0,0,0,0,0,0.149815501146169,0,0,0,0,0,0,0,0,0.230684375482277,0,0,0,1.18620734751553,0
"94",0,0,0,0,0,0,0,0,0.076418452274123,0,0,0,0,0,0,0,0,0.117493619235018,0,0,0,0.605775473118893,0
"95",0,0,0,0,0,0,0,0,0.038693672654007,0,0,0,0,0,0,0,0,0.0593435298023365,0,0,0,0.308363506645721,0
"96",0,0,0,0,0,0,0,0,0.0194273965282243,0,0,0,0,0,0,0,0,0.0296791065141067,0,0,0,0.156403327771249,0
"97",0,0,0,0,0,0,0,0,0.00940913682812279,0,0,0,0,0,0,0,0,0.014314628366106,0,0,0,0.0780395216244718,0
"98",0,0,0,0,0,0,0,0,0.00400126358777554,0,0,0,0,0,0,0,0,0.00600944914683848,0,0,0,0.0366485446553838,0
"99",0,0,0,0,0,0,0,0,0.000528890958744005,0,0,0,0,0,0,0,0,0.000649091899636135,0,0,0,0.0124281951553352,0
"100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108",11.2761688638392,10.6418560702359,5.05803912096816,11.5443609389484,6.04455878459074,9.94595169046305,0.78268975024221,0.529835048411232,8.23589031356169,0.0811568981951275,0.419844954628099,4.07299616003403,0.588829635587022,0.940055344157845,0,0,1.80518722426509,2.110381762092,1.98606452320568,0.217948370958637,2.10538864511231,2.82619374474681,5.56341895994527
"109",11.6221948296123,10.9489369755354,23.2632035660622,11.8413095655233,6.34232976682943,10.1968900120065,6.17916184708435,6.12958464862365,10.7742374127888,3.69402644548317,3.25879230926468,20.0777035708622,5.43937266826424,4.19883974711809,0.0706103109885069,1.16437384374346,9.43726587963081,12.4354988121701,9.53544327726064,1.75372544336027,12.1068498502985,32.0965492514224,26.089125069315
"110",0,0,0,0,0,0,0,0,0.40835091486072,0,0,0,0,0,0,0,0,1.33434017328387,0,0.407276993803102,0,4.94167740187585,0
"111",14.4199636642737,13.5761226239991,14.4645120666826,14.6675785337007,7.92811818693624,13.2527039468381,3.68120623702344,3.56906095658947,17.4765369111418,2.07371447979108,2.09878853485567,12.3327686093303,3.26864354615589,2.61262827177906,0,0.451235753488116,5.84877000842694,14.7894992476321,5.8798892414341,3.51313250201686,7.37314070913541,26.8842104020626,16.1122046842678
"112",0,0,0,0,0,0.363960879716958,0,0,0.712986605030161,0,0.149681568661963,0,0,0,0,0,0,1.5185105984696,0,1.38783467006523,0,5.58395900417819,0
"113",7.1961257307056,6.79787811292956,8.15202648342483,7.39397572470006,3.90183417032912,7.82626097919131,1.92578416135343,1.78725690178995,10.0293491206263,0.962045869146882,1.88106894826151,6.81106536948715,1.73705745430356,1.47421504697973,0,0.00160799676701462,3.27838463968825,10.4438154979056,3.26863158832639,4.09663352517105,4.01232133074547,16.2375768028636,8.9798925779795
"114",4.93341515813832,4.67015990786429,0.349885039161892,5.10130270460126,2.65734620119605,6.24671292236245,0,0,8.06471621974396,0,0.769672961333569,0.013475279175644,0,0.0701871853249088,0,0,0.0747361382882428,2.39659164733983,0.0510150713860891,1.1321484523731,0,4.06258577640948,0.198735534642614
"115",0.103573913966897,0.140363829824244,2.8613461930046,0.243906182613716,0,0.555992184253565,0.480129735577529,0.334570875607847,1.43509690979469,0.0687266473294628,1.28499522463579,2.21938104580854,0.461195656050121,0.520840496574973,0,0,1.11776591721481,5.41908218910464,1.0922267219285,2.06674553496977,1.22077604619069,6.88914852061378,3.03368143165644
"116",3.00802693347189,2.87051398096055,2.86133370617146,3.18499116585286,1.56607085419746,3.97449333650429,0.435204010196182,0.266393646012957,5.24119291408092,0.00562741416496149,1.36510483787655,2.17468597440307,0.431778442313152,0.521140617856324,0,0,1.11435248229736,5.44612271962253,1.07770440315636,2.0376311086512,1.17747667012728,6.34622875855522,3.00036682055395
"117",20.4558085138882,19.2294552569291,30.2133505179323,21.1046146807387,11.4020199505718,30.8675995365743,8.08167567058715,8.11452010591869,35.2927531771421,4.98850280390212,21.3602297331818,25.4351824592917,7.24911432151989,7.84876416407641,0.486778472478241,1.88010903859848,12.3511408346094,49.6889058444474,12.0678019215289,27.1100311877103,15.5595849850232,53.6007103187572,32.9375141619101
"118",0,0,0.284251301314678,0.201178528576117,0,1.30611854009521,0,0,4.23731423924594,0,4.17170343466681,0,0,1.57624103906898,0,0,0.424688837857343,11.4205342330325,0,9.00527261451941,0,9.74675520154358,0
"119",5.67464721545241,5.3802833100911,8.50799916153301,6.7356729951372,3.09325978616289,10.0166537374207,1.62285288921107,1.45762736781868,11.3523870703585,0.740183211964366,9.60669484861744,5.73188700714767,1.57898354859782,4.24660628015422,0,0,3.84964780991985,16.3109234297278,2.7728376042936,11.8597939267449,3.42531567891098,16.1228304769743,7.6022264675337
"120",13.3361368395812,12.5580397757559,7.34919171335963,18.2857073755827,7.42768932770077,25.0251039001286,1.21051471498085,1.06336073111149,25.2852710804698,0.516248620618581,10.1185999743093,4.33149878750489,1.2084050019337,4.20782254509451,0,0,4.04313230458773,13.8638955398145,2.10347874788211,10.7429340557948,2.58996751180359,13.4964687657223,5.76719990799068
"121",0,0,5.99099898611082,0.352568268283095,0,2.3875916920375,0.846813139636848,0.682126909555642,3.60204936703688,0.26764551931742,8.79746131942308,3.22469172434998,0.902578968316153,3.69546536560107,0,0,3.68161117312503,10.9503486526732,1.58412895284155,9.21176328829393,1.91323569855321,10.5749478486595,4.35012288099185
"122",0,0,0.213669031995509,0.231189697152559,0,1.57182647490718,0,0,2.32523821306078,0,3.78845027204156,0,0,0.847213167383293,0,0,0.672141759867712,3.93673612920388,0,4.23085346857683,0,3.31821093310766,0
"123",11.9048211583274,11.2315795045181,16.8294979505641,18.4325549378389,6.62617911631753,21.1632416020142,2.73453681839853,2.57659217334073,20.1950624684929,1.43253211741774,14.646171942386,9.10109908796345,2.62602632786763,8.75660432059226,0,0.188133881745582,9.8873591855255,18.6261750041768,4.37515737662109,13.7970144153587,5.53389185954392,19.2777426910503,11.9588547176053
"124",0.0887987157901059,0.145453247924851,1.99601984645673,0.502519728085801,0.00788258467124434,1.91755433861268,0.0257938936295108,0,2.55525673283244,0,6.31097541529044,0.730485946267292,0.23252389017333,2.51872018121588,0,0,1.92159428213265,6.32960309518051,0.409033932832241,6.39976478019901,0.448860049567288,5.59373574936755,1.08472951247866
"125",0,0,0.191957309934256,0.184066223266025,0,1.25731724776761,0,0,1.74626951044998,0,3.4489637741966,0,0,1.46850119805992,0,0,0.634670467749878,3.1859112987447,0,3.52942624911385,0,2.66778814316055,0
"126",1.82151285062231,1.76263345701278,0.106253624962798,2.36437291807735,0.99906974985613,2.76655109955872,0,0,2.78665966403673,0,1.95154152887919,0,0,0.945108796283139,0,0,0.356869218531396,1.81199348847479,0,2.02232557543115,0,1.50641433167739,0
"127",5.16111065026669,4.88179741543976,2.91767639694554,8.95832360158919,2.91493706717597,9.67370626124213,0.32194834956489,0.086859967832983,9.30173217132806,0,1.93738500104925,1.76221084138958,0.535512193257217,1.53237272990882,0,0,1.56424015024817,2.70582878815535,0.901770933209228,1.93384326715181,1.12756571420342,2.71947688316391,2.37580822681597
"128",11.8776225616748,11.1414157390126,45.8076723397783,22.5101748978602,6.78306436692279,23.3610861557838,6.69668306715066,6.64415280809983,22.6842261598286,4.21691123948877,33.3757627733552,21.4847748533716,6.8832323792319,33.2678010688698,0.269006131812146,1.49855938574116,32.1229461830585,41.3781670094041,10.0925366005687,33.8338686722843,14.2488666162315,41.5824459836622,26.4034386651992
"129",0,0,5.67292081897401,1.21059180094195,0,2.03452210428905,0.259879115367362,0.0021909315837354,2.8544510604601,0,12.022841442504,1.41399024239642,1.60417767554204,12.1291242839079,0,0,8.86124313960098,11.5978003608977,0.754327120454903,13.1700548906602,0.987502824876826,9.95849200896905,1.96281565168981
"130",0,0,1.4492515389923,0.846891190937985,0,1.40612351374422,0,0,1.9741182166819,0,6.16732307639578,0,0.653603227499071,6.15485632089254,0,0,4.13811690447862,5.49258247758503,0,6.87851164796803,0,4.47344499026148,0
"131",0,0,0.824610431787858,0.431634364296087,0,0.718399660624672,0,0,1.01268878013666,0,3.52039853000709,0,0.416677576807444,3.53316216321699,0,0,2.40364773737912,3.15749238094841,0,3.93780377145231,0,2.56163151071671,0
"132",0,0,0.414372047475874,0.218256878016129,0,0.365345839540318,0,0,0.520454917774753,0,1.79392252091309,0,0.201887449354801,1.81574463500878,0,0,1.22550066493914,1.62313554888635,0,2.01159976180646,0,1.31421540531614,0
"133",0,0,0.2049063882507,0.109492306637397,0,0.184988761458555,0,0,0.268045447064482,0,0.910110301625178,0,0.0929231619056475,0.935383435820553,0,0,0.622556296269522,0.836426925103973,0,1.02515961054765,0,0.674909254436634,0
"134",0,0,0.09410415453086,0.052172306242261,0,0.0905994753421009,0,0,0.13793954047447,0,0.450277042260252,0,0.0330102657759004,0.482537023235174,0,0,0.309442366815392,0.431662560542909,0,0.513602729782499,0,0.345177682194665,0
"135",0,0,0.0260504020921468,0.0188573757716807,0,0.0375743208692474,0,0,0.0701127310132738,0,0.194213921358417,0,0,0.247911812077464,0,0,0.136614075634197,0.221933096253,0,0.234425664815181,0,0.171504346930115,0
"136",0,0,0,0.00196696722798147,0,0.0105569058263808,0,0,0.0350876554740524,0,0.0615550700748114,0,0,0.126590384322335,0,0,0.0470999964535228,0.11345947706494,0,0.0899266038032675,0,0.081756888956488,0
"137",0,0,0,0,0,0,0,0,0.0169962867140669,0,0,0,0,0.0637964883161778,0,0,0.00195791074217284,0.0572974672567158,0,0.0167627900124328,0,0.0356885136410558,0
"138",0,0,0,0,0,0,0,0,0.00757371295838804,0,0,0,0,0.0310348672139869,0,0,0,0.0279924206420707,0,0,0,0.0115322666604145,0
"139",5.76113114260351,5.45389278218751,14.6734858332539,6.0709898946717,3.27325663305306,5.2871224986543,3.09677068701388,2.89638821611681,4.46870975997002,1.69393193941629,4.72647268603776,10.3094697916881,3.67970112307789,5.84645680550751,0,0.261698884708275,7.67698419778671,8.88375104447978,4.90707607195379,4.57418660865975,6.88104581949152,10.2499727985545,12.8261931425423
"140",0,0,0.184719459779126,0,0,0,0,0,0.00188688056548896,0,0.813407867156679,0,0.23473687643337,0.927315002903064,0,0,0.644134399369328,0.911400869369812,0,1.03382170636486,0,0.597503235390887,0
"141",0,0,0.279266543868489,0,0,0,0,0,0.000197296062908136,0,1.25430695583841,0,0.348836049137849,1.42217393131059,0,0,0.979902194189515,1.42312529834405,0,1.61678042863989,0,1.14764868991568,0
"142",11.1482660513699,10.4584841786164,7.35127541478797,15.7235572994735,6.38254819693914,15.0918721554746,1.1013749943229,0.894253779319921,14.1336199419968,0.405604347716626,3.90801371325039,3.92736909169596,2.13783325119853,4.41252768877905,0,0,4.9122010490283,5.59673197110025,1.91819253683887,3.99321372270366,2.66606523742211,5.70618631606457,5.00188044000295
"143",15.5299385656468,14.5337505359163,76.3772982137701,30.9180049928398,8.92545045732195,30.4456914355049,10.6951852730698,10.8058909015642,29.3272737013657,7.02402631635057,53.906863942579,33.4914409999691,41.9334654577939,57.6308351856994,0.982821403103831,2.95085859653768,60.8354104156156,65.462592942295,15.6801498754951,54.5947399851348,22.3379506176567,65.286366334854,40.9792281365114
"144",11.4571372218508,10.7318757004082,22.1423741055115,24.3522450501374,6.61520519289073,24.4991144168688,2.57550253957968,2.46840709001239,24.4908710312991,1.50254170612623,28.0900387533915,8.09723395969032,24.1338260055115,29.3591621223937,0.0293598158891403,0.435453940674525,26.6299667219655,29.4139217775366,3.84952705881025,30.1975359580752,6.28040154810212,26.8783904665913,10.0193762417093
"145",6.50147416783533,6.10995072664269,23.6046175560982,14.6844833319595,3.86603996666133,15.2724078940986,2.93435817758946,2.85877794155633,15.8606467425617,1.77904883663652,25.9668272634938,9.13932119527742,24.852859677936,26.9977823701059,0.129725121239385,0.607098867357664,25.5676500123305,27.7395957765322,4.32811832978706,27.2877008734868,9.20782811686321,25.9109940136418,11.2688302393324
"146",0.421464119481627,0.439813760792739,6.24793441020471,2.0881182467341,0.533880021769189,2.957857431292,0.542525597152211,0.419811856944663,3.89693154360521,0.175914091366601,12.8668170764414,1.68622822930691,11.7668246150296,13.0761996539619,0,0,11.0341680479534,12.2950082721767,0.847324166759296,13.9918488812369,2.73092318253553,10.5791505828771,2.16919851149229
"147",3.39858360935927,3.21840108623338,1.54153989315486,7.38518431184242,2.37578423148304,7.58458127401573,0,0,7.78371933364262,0,6.45706530889108,0,5.71165710331749,6.47130782258438,0,0,5.05604506108289,5.73401825931725,0,7.15836230937429,0.591609739997842,4.64463221114422,0
"148",2.5390566705323,2.41212361990531,7.09078155072304,5.53316152806244,1.998629676638,5.71482268056972,0.987521601504483,0.875563529056872,5.90174223675083,0.477241339834373,6.96454011168627,3.05563451673491,7.25807559587917,7.33504246751721,0,0.0345698586687518,7.09780393758127,7.73352996812173,1.48668880962753,7.30290456404149,3.56518561494026,7.30595442155356,3.83902964723555
"149",0.183066228604577,0.213511660188492,2.69563493840757,0.865428517721417,0.452049357825755,1.20251093145966,0.318550752558237,0.201973809713746,1.56589349712541,0.0408575825961409,4.15291436836792,0.973154767297201,4.22875756793438,4.30543885741371,0,0,3.80270044024295,4.24132666812883,0.510220338442086,4.49211480764294,1.39650293696404,3.76536962961426,1.289483794829
"150",1.54635235415616,1.48673440482135,0.508617689883725,3.0771509808342,1.2860975351547,3.16463051833279,0,0,3.25592433392238,0,2.15836310469372,0,2.09641205771063,2.18641543428335,0,0,1.69213635886504,1.94967280804563,2.57991239482891e-17,2.41854667285721,0.248469478001003,1.56575832107157,0
"151",0.298678364241354,0.327477499445501,15.7350898202154,0.609600187586923,0.341195045179073,0.699156605196308,2.29600060946183,2.22333341086578,0.796084420565849,1.37424228943545,10.6279254940791,7.08062657134365,12.145441740172,11.4579765071194,0.104367399487076,0.462074863262661,12.2894283946978,13.0746307143859,3.68572718746474,10.7207945057115,8.93436319950179,13.1529399080065,8.74040514826813
